geo_point_2d;geo_shape;objectid_1;objectid;numero;nom;larg;sens;chauss;tunnel;shape_leng;niveau_route;code_statu;gestionn;statut_2;statut;shape_len
48.800242458, 1.9686832823;"{""coordinates"": [[1.968262843942945, 48.80020425247256], [1.969103720666324, 48.80028066356032]], ""type"": ""LineString""}";4607;139949;120291;N12;2;D;2;0;62.34660878;0;502;Etat;Voie rapide DIRIF;voie rapide;62.3466087785
48.8797148152, 2.66811339344;"{""coordinates"": [[2.668084626979239, 48.87987378477016], [2.668142159898744, 48.879555845708346]], ""type"": ""LineString""}";4620;140513;279611;A104;2;D;2;0;35.60488962;0;501;Etat;Autoroute DIRIF;autoroute;35.6048896188
48.9153079, 2.00591213623;"{""coordinates"": [[2.006348673592763, 48.91734149872775], [2.006156056718901, 48.91642816708075], [2.005639629650478, 48.914198123737975], [2.005578525923292, 48.91326016308647]], ""type"": ""LineString""}";5087;152206;0;A13;0;;0;0;457.79272919;0;500;;;bretelle autoroute / voie rapide;457.792729194
48.9093939048, 2.07650722157;"{""coordinates"": [[2.077311285705253, 48.90947603896803], [2.075703157442563, 48.90931177056495]], ""type"": ""LineString""}";5088;152265;0;A14;2;D;2;0;119.28180186;0;501;Etat;Autoroute concédée;autoroute;119.281801863
48.831601599, 2.14458210493;"{""coordinates"": [[2.142418734959961, 48.831794552013655], [2.143328492239012, 48.8316698413148], [2.145470796390742, 48.83152827230506], [2.146752296031841, 48.83149633824493]], ""type"": ""LineString""}";5102;152853;0;A13;3;D;2;0;320.39944779;0;501;Etat;Autoroute DIRIF;autoroute;320.399447796
48.7953199005, 1.67280094568;"{""coordinates"": [[1.674262337563429, 48.795777035562715], [1.672789578888722, 48.79533995616967], [1.671353689449564, 48.794819824397706]], ""type"": ""LineString""}";5110;153204;999;N12;2;>;1;0;238.89739856;0;500;;;bretelle autoroute / voie rapide;238.897398564
48.7771549277, 2.22315289224;"{""coordinates"": [[2.22241704187956, 48.777585031385], [2.223393770595173, 48.77701033707059], [2.223893593683939, 48.77673331703218]], ""type"": ""LineString""}";5111;153210;129004;A86;2;>;1;0;144.03287524;0;500;;;bretelle autoroute / voie rapide;144.032875246
48.7961884699, 2.04237054335;"{""coordinates"": [[2.042379793819282, 48.79620665502187], [2.042361292877974, 48.79617028471438]], ""type"": ""LineString""}";5116;153258;128926;A12;2;>;1;0;4.26624001;0;500;;;bretelle autoroute / voie rapide;4.266240012
48.8276796346, 2.39272598445;"{""coordinates"": [[2.392674177026556, 48.82778669614892], [2.39277779187187, 48.82757257305768]], ""type"": ""LineString""}";3683;115117;0;P;0;;0;0;24.99445834;0;500;Ville de Paris;;bretelle autoroute / voie rapide;24.994458342
48.8791317142, 2.66762056428;"{""coordinates"": [[2.667262247473073, 48.879611443962624], [2.667580204687826, 48.87924209468011], [2.667883410268244, 48.878705925429074], [2.66793310640133, 48.878619719544375]], ""type"": ""LineString""}";4133;127052;279533;D934;2;>;1;0;121.11737416;0;500;Etat;;bretelle autoroute / voie rapide;121.117374158
48.8973293137, 2.66020398384;"{""coordinates"": [[2.660039844219244, 48.89738879413489], [2.66036812346003, 48.89726983320527]], ""type"": ""LineString""}";4141;127357;279440;A104;2;D;2;0;27.46397302;0;501;Etat;Autoroute DIRIF;autoroute;27.4639730274
48.943703543, 2.66690808644;"{""coordinates"": [[2.666639051030304, 48.94366497577822], [2.667177121841797, 48.94374211013744]], ""type"": ""LineString""}";4631;140870;284209;N3;2;D;2;0;40.33683624;0;503;Etat;Voie rapide DIRIF;nationale;40.3368362381
48.7142592859, 2.57627898944;"{""coordinates"": [[2.575928669940416, 48.714443285058586], [2.57658902183177, 48.71409644709615], [2.576629307021138, 48.71407528305525]], ""type"": ""LineString""}";4633;140883;90413;N19;3;D;1;0;65.81265196;0;503;Etat;Voie structurante SDRIF;nationale;65.8126519585
48.7346922706, 2.77511685912;"{""coordinates"": [[2.775955836719263, 48.7339732345565], [2.776349085369468, 48.73395668150783], [2.776475254608538, 48.73400382896694], [2.776494154481999, 48.73412263297997], [2.776387501345755, 48.73426587927754], [2.776082883183719, 48.73440974454702], [2.775079392598396, 48.734794404944246], [2.773233874861843, 48.73537858330491]], ""type"": ""LineString""}";4652;141136;0;;0;;0;0;333.96806022;0;499;;;bretelle nationale;333.968060222
48.6938636459, 2.82064944538;"{""coordinates"": [[2.820548886182386, 48.69373743523753], [2.820750004576781, 48.69398985654]], ""type"": ""LineString""}";4653;141140;-99;N36;2;D;1;0;31.72874901;0;503;Etat;Voie structurante SDRIF;nationale;31.7287490086
48.7956628348, 2.04490626802;"{""coordinates"": [[2.044852224337335, 48.79559426571994], [2.044960311702986, 48.79573140388478]], ""type"": ""LineString""}";5118;153268;0;;0;;0;0;17.1916719;0;500;;;bretelle autoroute / voie rapide;17.1916718914
48.5699851348, 1.98831760447;"{""coordinates"": [[1.988770832306099, 48.569919609327144], [1.988260913614579, 48.56993378192747], [1.987904382246106, 48.57017499322988]], ""type"": ""LineString""}";5146;153983;0;A10;2;>;1;0;75.21585448;0;500;;;bretelle autoroute / voie rapide;75.2158544859
48.8262775208, 2.39120342616;"{""coordinates"": [[2.391065513894767, 48.82643878186749], [2.391138599738123, 48.826327596787145], [2.391359670200059, 48.82613214995202]], ""type"": ""LineString""}";3691;115142;12126;P;2;D;1;0;40.6009689;0;500;Ville de Paris;;bretelle autoroute / voie rapide;40.6009688985
48.8165437973, 2.35630462946;"{""coordinates"": [[2.355844862098321, 48.81670121225338], [2.356453292641145, 48.816481144822774], [2.356773273836047, 48.816418417765654]], ""type"": ""LineString""}";3710;115356;12846;P;2;>;2;0;75.44883945;0;502;Ville de Paris;Voie rapide communale;voie rapide;75.448839454
48.7272207523, 2.60019614681;"{""coordinates"": [[2.599876025715241, 48.72703338740735], [2.600060250317756, 48.727169616269954], [2.600244988200966, 48.72724351481778], [2.600529488456676, 48.72738716358654]], ""type"": ""LineString""}";4162;128320;272931;N104;2;D;2;0;62.52760641;0;502;Etat;Voie rapide DIRIF;voie rapide;62.527606411
48.8011806245, 2.87160129427;"{""coordinates"": [[2.869091062416997, 48.791634900352626], [2.869388130472116, 48.79268569300991], [2.86947421852016, 48.79309896808263], [2.870254595433107, 48.796063005973856], [2.870496593562697, 48.797051101616184], [2.87058047985734, 48.79725754837195], [2.874101754286123, 48.810730479837616]], ""type"": ""LineString""}";4163;128340;283066;N36;2;D;1;0;2155.03418697;0;503;Etat;Voie structurante SDRIF;nationale;2155.03418697
48.9835328308, 2.86772347486;"{""coordinates"": [[2.86813499473461, 48.989701646054755], [2.869059290547697, 48.98852713962876], [2.869186661005422, 48.98829933079086], [2.869202466979532, 48.988271046192345], [2.869485811496821, 48.98776412384528], [2.869688160003911, 48.987282615253605], [2.869961884498642, 48.98629000883594], [2.870053877761271, 48.98555355880569], [2.870077975745724, 48.98469673038315], [2.869697325653274, 48.983446231183585], [2.869018968862757, 48.98246086277985], [2.868209820102855, 48.98178185905637], [2.8666906041927, 48.9810568227506], [2.865059639368273, 48.98057620719795], [2.864033674687132, 48.98005414957982], [2.863311141630856, 48.979318371364215], [2.863046228923923, 48.97905668010965], [2.862722971240975, 48.9787682874169]], ""type"": ""LineString""}";4175;128591;0;N330;0;;0;0;1476.17665911;0;503;Etat;Voie structurante SDRIF;nationale;1476.17665911
48.9410115022, 2.6282697397;"{""coordinates"": [[2.628278423606817, 48.94112452490666], [2.628261055789629, 48.94089847944009]], ""type"": ""LineString""}";4182;128967;284022;A104;2;D;2;0;25.16924467;0;501;Etat;Autoroute DIRIF;autoroute;25.1692446649
48.8152811666, 2.6247175003;"{""coordinates"": [[2.624156291153381, 48.81551355007933], [2.625278709444371, 48.8150487830804]], ""type"": ""LineString""}";4658;141257;278367;N104;2;D;2;0;97.28246766;0;502;Etat;Voie rapide DIRIF;voie rapide;97.2824676704
49.0020241132, 2.08142913481;"{""coordinates"": [[2.081327072207961, 49.001854641005146], [2.081531197421444, 49.002193585428934]], ""type"": ""LineString""}";4660;141365;101892;N184;4;D;1;0;40.54516022;0;503;Etat;Voie rapide DIRIF;nationale;40.5451602155
48.7798780918, 2.61556710643;"{""coordinates"": [[2.615462974974533, 48.779580040497486], [2.615541304325483, 48.77974620720157], [2.615645819544947, 48.780185053210324]], ""type"": ""LineString""}";4665;141434;273620;N104;2;D;2;0;68.74631476;0;502;Etat;Voie rapide DIRIF;voie rapide;68.7463147622
48.7355865968, 2.74963176635;"{""coordinates"": [[2.742375682464454, 48.735234166869475], [2.742520701658298, 48.73523905511242], [2.744371331035178, 48.73530144988297], [2.745658517487339, 48.735287069863844], [2.746553765051819, 48.7353516501544], [2.747382311318037, 48.73535955664016], [2.748623923536864, 48.73538402192736], [2.749865945870688, 48.73545624253132], [2.751548950358901, 48.735629704665236], [2.754526390543043, 48.73594031843122], [2.756840767525408, 48.736416081689995]], ""type"": ""LineString""}";4676;141656;275350;N4;2;D;2;0;1077.04616889;0;503;Etat;Voie rapide DIRIF;nationale;1077.04616889
48.7282574783, 2.60443031271;"{""coordinates"": [[2.605792804730688, 48.72853808880912], [2.605003233213844, 48.72832048051181], [2.603995734377255, 48.72818008722076], [2.603052032934028, 48.72805463390961]], ""type"": ""LineString""}";4679;141686;0;N104;2;D;2;0;209.44768429;0;502;Etat;Voie rapide DIRIF;voie rapide;209.447684294
48.6871855324, 2.96561423055;"{""coordinates"": [[2.965235567501827, 48.68749312570249], [2.965647031714521, 48.68727100605056], [2.965781118330213, 48.68706539430694], [2.965804297299381, 48.68675050919163]], ""type"": ""LineString""}";4682;141698;272560;;2;D;1;0;99.02956556;0;499;;;bretelle nationale;99.0295655633
48.4804188552, 1.84920500136;"{""coordinates"": [[1.848616826954816, 48.48075195116205], [1.84897997844848, 48.480703561286795], [1.849372103655143, 48.48028111874545], [1.849711170239464, 48.47992448960365]], ""type"": ""LineString""}";5155;154004;0;D191;1;>;1;0;129.45101865;0;499;;;bretelle nationale;129.45101865
48.4487891241, 1.91042832437;"{""coordinates"": [[1.909327636385711, 48.445234492385346], [1.909934522635841, 48.44699033625172], [1.910745043330459, 48.44974947318649], [1.91134699307763, 48.4521998343493], [1.911380066163993, 48.45238633909917]], ""type"": ""LineString""}";5160;154027;128782;A10;3;D;2;0;809.630737;0;501;Etat;Autoroute concédée;autoroute;809.630736995
48.7462786776, 1.92000622655;"{""coordinates"": [[1.919012949267943, 48.74584359670483], [1.920999503832944, 48.746713758481306]], ""type"": ""LineString""}";5166;154212;124987;N10;2;D;2;0;175.20425791;0;503;Etat;Voie structurante SDRIF;nationale;175.204257913
48.6806351407, 1.84226579738;"{""coordinates"": [[1.842451465222808, 48.68191241114311], [1.842504505905537, 48.68152882602478], [1.842596789870506, 48.68121116779182], [1.842674049881184, 48.680866555036836], [1.842676834542658, 48.68058609704282], [1.842556274432255, 48.680418432518394], [1.842337528936747, 48.680309783481164], [1.842069384312647, 48.68021686429843], [1.841793983458753, 48.68008625007386], [1.841609301227546, 48.67988058053168], [1.84139126388789, 48.679615043089186]], ""type"": ""LineString""}";5170;154329;0;N10;0;;0;0;296.90786449;0;499;;;bretelle nationale;296.907864488
48.8016358737, 1.79939130992;"{""coordinates"": [[1.796680539347687, 48.801399640226535], [1.797225275624329, 48.80152007092939], [1.797290172772798, 48.801523597784445], [1.800904737372413, 48.8017199574088], [1.801460119067684, 48.80174090248463], [1.802106445171208, 48.80184854956588]], ""type"": ""LineString""}";5176;154529;999;;2;D;1;0;403.18460847;0;500;;;bretelle autoroute / voie rapide;403.184608471
48.7998497991, 1.96558671603;"{""coordinates"": [[1.965524283191191, 48.799836704338134], [1.965649148870961, 48.79986289387095]], ""type"": ""LineString""}";5177;154538;120332;N12;2;D;2;0;9.62301383;0;502;Etat;Voie rapide DIRIF;voie rapide;9.62301383144
48.8271194096, 2.29376879634;"{""coordinates"": [[2.292853750660073, 48.82734351101213], [2.293062305828451, 48.82728459255481], [2.294685995560731, 48.82690364163308]], ""type"": ""LineString""}";3720;115544;12190;P;3;>;2;0;143.15979088;0;502;Ville de Paris;Voie rapide communale;voie rapide;143.159790877
48.9010289023, 2.35468045037;"{""coordinates"": [[2.353940410074656, 48.90108156447318], [2.354799504317684, 48.90102021641518], [2.355420526524875, 48.90097674735974]], ""type"": ""LineString""}";3736;115939;14;P;4;>;2;0;109.13334224;0;502;Ville de Paris;Voie rapide communale;voie rapide;109.133342241
48.9002545827, 2.37986716798;"{""coordinates"": [[2.379406847825519, 48.900251345779054], [2.380327488131134, 48.90025781958629]], ""type"": ""LineString""}";3742;115948;71;P;4;>;2;0;67.49806685;0;502;Ville de Paris;Voie rapide communale;voie rapide;67.4980668529
48.9470242007, 2.69983101861;"{""coordinates"": [[2.699663117071547, 48.947053047843895], [2.699998920145706, 48.94699535357656]], ""type"": ""LineString""}";4201;129383;289463;N3;2;D;2;0;25.41936942;0;503;Etat;Voie rapide DIRIF;nationale;25.4193694204
48.8020051153, 2.6293241505;"{""coordinates"": [[2.629810351817537, 48.80214123061352], [2.629463472338991, 48.80203997090876], [2.628836286158142, 48.80187499451732]], ""type"": ""LineString""}";4205;129626;0;;0;;0;0;77.44040606;0;500;;;bretelle autoroute / voie rapide;77.4404060626
48.7025424661, 2.59464593861;"{""coordinates"": [[2.59477574792954, 48.70301663552432], [2.594610244696225, 48.70237458440851], [2.594487305037689, 48.7020779312601]], ""type"": ""LineString""}";4211;129737;0;;0;;0;0;106.61510049;0;500;;;bretelle autoroute / voie rapide;106.615100493
48.6869184834, 2.95284691452;"{""coordinates"": [[2.95033808051959, 48.68590406058374], [2.951095349723972, 48.6862558158005], [2.951852609245779, 48.68660259301118], [2.953570547815125, 48.68727127019503], [2.955438208794997, 48.687687867699374]], ""type"": ""LineString""}";4216;129761;272411;N4;2;D;2;0;427.64270155;0;503;Etat;Voie rapide DIRIF;nationale;427.642701551
49.0021042969, 2.63475205589;"{""coordinates"": [[2.636048925734822, 49.00250360119503], [2.634627613892296, 49.0023856729062], [2.634217809662417, 49.00219468870058], [2.634080734520463, 49.00205420814669], [2.634040556253466, 49.00184305278111], [2.634126631200007, 49.00159316038593], [2.634581170395561, 49.00118381115547]], ""type"": ""LineString""}";4692;141904;0;N2;0;;0;0;268.66858637;0;500;;;bretelle autoroute / voie rapide;268.668586368
49.0017037184, 2.63841550618;"{""coordinates"": [[2.637252681545955, 49.000529009594075], [2.638973022745291, 49.001734114159035], [2.639169345042811, 49.00201525977738], [2.639141476927338, 49.002232995979234], [2.638948091889434, 49.002431961479196], [2.63874446757759, 49.00254773246628], [2.638521144086053, 49.00262513926223], [2.63800600437941, 49.00265651473387]], ""type"": ""LineString""}";4693;141905;0;N2;0;;0;0;344.85092311;0;500;;;bretelle autoroute / voie rapide;344.850923114
48.9997724535, 2.63344784782;"{""coordinates"": [[2.634864143596028, 48.99916735753127], [2.633777890961301, 48.99886427266726], [2.633156310309212, 48.999070551762536], [2.632901378377048, 48.999327911758435], [2.632884781343775, 48.99988577610179], [2.632931579951818, 49.00042718067882], [2.633180342588982, 49.001044145349994], [2.633774053622017, 49.00120417286579]], ""type"": ""LineString""}";4696;142051;283935;N2;2;>;1;0;411.73045191;0;499;;;bretelle nationale;411.730451908
49.0229446949, 1.50123446937;"{""coordinates"": [[1.496142353491539, 49.02332473207367], [1.500125808921351, 49.022930653430876], [1.501740284677312, 49.022879485227264], [1.5023971946895, 49.0228483012657], [1.503355363246654, 49.02279232641323], [1.505562965179062, 49.022792626934304], [1.506066672380604, 49.02277380808859], [1.506214133083272, 49.022542599755]], ""type"": ""LineString""}";5180;154585;128801;A13;2;>;1;0;757.61815234;0;500;;;bretelle autoroute / voie rapide;757.61815234
48.4727898232, 1.91300128179;"{""coordinates"": [[1.912691931551241, 48.46466215382475], [1.912675685026091, 48.46498582656904], [1.913098381732967, 48.47260414798935], [1.913073282473608, 48.47397991555886], [1.91315516360817, 48.47549998301884], [1.913151014884969, 48.478002657800445], [1.913063150396986, 48.480864033784925], [1.913061363334355, 48.48092197548317]], ""type"": ""LineString""}";5188;154648;128752;A10;3;D;2;0;1808.2120952;0;501;Etat;Autoroute concédée;autoroute;1808.2120952
48.7942243318, 2.05013138853;"{""coordinates"": [[2.047167864115929, 48.79516065056946], [2.048315430012317, 48.794877410290255], [2.048882998098869, 48.79469663944703], [2.049686741707506, 48.79444064002255], [2.051400321345129, 48.79380259717822], [2.053001901728868, 48.79310613861437], [2.053027483875776, 48.79309285697983]], ""type"": ""LineString""}";5202;154977;129118;N12;2;D;2;0;489.56467985;0;502;Etat;Voie rapide DIRIF;voie rapide;489.564679852
48.8999080098, 2.38510285216;"{""coordinates"": [[2.3849366753461, 48.89997194266936], [2.385269028983286, 48.89984407692659]], ""type"": ""LineString""}";3748;115956;81;P;2;>;1;0;28.21096686;0;500;Ville de Paris;;bretelle autoroute / voie rapide;28.2109668551
48.870294995, 2.2720899979;"{""coordinates"": [[2.270928217392935, 48.869270125068276], [2.271781825641803, 48.86999638777134], [2.272210143273565, 48.870356869585414], [2.272799594492466, 48.87090256191399], [2.273132083449879, 48.87142599327787]], ""type"": ""LineString""}";3751;116322;4423;P;4;>;2;0;290.73542203;0;502;Ville de Paris;Voie rapide communale;voie rapide;290.735422033
